Time(s),Input,Output_Displacement
5.3,0.305,5.176
5.4,0.315,5.183
5.5,0.324,5.189
5.6,0.333,5.195
5.7,0.343,5.201
5.8,0.352,5.207
5.9,0.362,5.213
5.99999999999999,0.371,5.219
6.09999999999999,0.380,5.225
6.19999999999999,0.389,5.230
6.29999999999999,0.399,5.236
6.39999999999999,0.408,5.242
6.49999999999999,0.417,5.248
6.59999999999999,0.426,5.254
6.69999999999999,0.435,5.260
6.79999999999999,0.444,5.266
6.89999999999999,0.453,5.272
6.99999999999999,0.462,5.277
7.09999999999999,0.471,5.283
7.19999999999999,0.479,5.289
7.29999999999999,0.488,5.294
7.39999999999999,0.497,5.300
7.49999999999999,0.506,5.306
7.59999999999999,0.514,5.311
7.69999999999999,0.523,5.317
7.79999999999999,0.531,5.322
7.89999999999999,0.540,5.328
7.99999999999999,0.548,5.333
8.09999999999999,0.556,5.339
8.19999999999999,0.565,5.344
8.29999999999999,0.573,5.349
8.39999999999999,0.581,5.355
8.49999999999999,0.589,5.360
8.59999999999999,0.597,5.365
8.69999999999999,0.605,5.370
8.79999999999998,0.613,5.376
8.89999999999998,0.621,5.381
8.99999999999998,0.629,5.386
9.09999999999998,0.637,5.391
9.19999999999998,0.644,5.396
9.29999999999998,0.652,5.401
9.39999999999998,0.659,5.406
9.49999999999998,0.667,5.411
9.59999999999998,0.674,5.415
9.69999999999998,0.682,5.420
9.79999999999998,0.689,5.425
9.89999999999998,0.696,5.430
9.99999999999998,0.703,5.434
10.1,0.710,5.439
10.2,0.717,5.444
10.3,0.724,5.448
10.4,0.731,5.453
10.5,0.738,5.457
10.6,0.745,5.462
10.7,0.751,5.466
10.8,0.758,5.470
10.9,0.764,5.475
11,0.771,5.479
11.1,0.777,5.483
11.2,0.783,5.487
11.3,0.790,5.491
11.4,0.796,5.495
11.5,0.802,5.499
11.6,0.808,5.503
11.7,0.813,5.507
11.8,0.819,5.511
11.9,0.825,5.515
12,0.830,5.518
12.1,0.836,5.522
12.2,0.841,5.526
12.3,0.847,5.529
12.4,0.852,5.533
12.5,0.857,5.536
12.6,0.862,5.540
12.7,0.867,5.543
12.8,0.872,5.546
12.9,0.877,5.550
13,0.882,5.553
13.1,0.887,5.556
13.2,0.891,5.559
13.3,0.896,5.562
13.4,0.900,5.565
13.5,0.904,5.568
13.6,0.909,5.571
13.7,0.913,5.574
13.8,0.917,5.576
13.9,0.921,5.579
14,0.925,5.582
14.1,0.928,5.584
14.2,0.932,5.587
14.3,0.936,5.589
14.4,0.939,5.592
14.5,0.942,5.594
14.6,0.946,5.596
14.7,0.949,5.598
14.8,0.952,5.601
14.9,0.955,5.603
15,0.958,5.605
15.1,0.961,5.607
15.2,0.964,5.609
15.3,0.966,5.610
15.4,0.969,5.612
15.5,0.971,5.614
15.6,0.973,5.616
15.7,0.976,5.617
15.8,0.978,5.619
15.9,0.980,5.620
16,0.982,5.622
16.1,0.984,5.623
16.2,0.985,5.624
16.3,0.987,5.626
16.4,0.989,5.627
16.5,0.990,5.628
16.6,0.991,5.629
16.7,0.993,5.630
16.8,0.994,5.631
16.9,0.995,5.632
17,0.996,5.633
17.1,0.997,5.633
17.2,0.997,5.634
17.3,0.998,5.635
17.4,0.999,5.635
17.5,0.999,5.636
17.6,1.000,5.636
17.7,1.000,5.636
17.8,1.000,5.637
17.9,1.000,5.637
18,1.000,5.637
18.1,1.000,5.637
18.2,1.000,5.637
18.3,0.999,5.637
18.4,0.999,5.637
18.5,0.998,5.637
18.6,0.998,5.637
18.7,0.997,5.636
18.8,0.996,5.636
18.9,0.995,5.636
19,0.994,5.635
19.1,0.993,5.635
19.2,0.992,5.634
19.3,0.990,5.633
19.4,0.989,5.633
19.5,0.987,5.632
19.6,0.986,5.631
19.7,0.984,5.630
19.8,0.982,5.629
19.9,0.980,5.628
20,0.978,5.627
20.1,0.976,5.626
20.2,0.974,5.625
20.3,0.972,5.623
20.4,0.969,5.622
20.5,0.967,5.620
20.6,0.964,5.619
20.7,0.961,5.617
20.8,0.958,5.616
20.9,0.956,5.614
21,0.953,5.612
21.1,0.949,5.611
21.2,0.946,5.609
21.3,0.943,5.607
21.4,0.940,5.605
21.5,0.936,5.603
21.6,0.933,5.601
21.7,0.929,5.599
21.8,0.925,5.596
21.9,0.921,5.594
22,0.917,5.592
22.1,0.913,5.589
22.2,0.909,5.587
22.3,0.905,5.585
22.4,0.901,5.582
22.5,0.896,5.579
22.6000000000001,0.892,5.577
22.7000000000001,0.887,5.574
22.8000000000001,0.883,5.571
22.9000000000001,0.878,5.568
23.0000000000001,0.873,5.565
23.1000000000001,0.868,5.562
23.2000000000001,0.863,5.559
23.3000000000001,0.858,5.556
23.4000000000001,0.853,5.553
23.5000000000001,0.848,5.550
23.6000000000001,0.842,5.547
23.7000000000001,0.837,5.543
23.8000000000001,0.831,5.540
23.9000000000001,0.826,5.537
24.0000000000001,0.820,5.533
24.1000000000001,0.814,5.530
24.2000000000001,0.808,5.526
24.3000000000001,0.803,5.522
24.4000000000001,0.797,5.519
24.5000000000001,0.790,5.515
24.6000000000001,0.784,5.511
24.7000000000001,0.778,5.507
24.8000000000001,0.772,5.504
24.9000000000001,0.765,5.500
25.0000000000001,0.759,5.496
25.1000000000001,0.752,5.492
25.2000000000001,0.746,5.488
25.3000000000001,0.739,5.483
25.4000000000001,0.732,5.479
25.5000000000001,0.725,5.475
25.6000000000001,0.718,5.471
25.7000000000001,0.711,5.466
25.8000000000001,0.704,5.462
25.9000000000001,0.697,5.458
26.0000000000001,0.690,5.453
26.1000000000001,0.683,5.449
26.2000000000001,0.675,5.444
26.3000000000001,0.668,5.440
26.4000000000001,0.661,5.435
26.5000000000001,0.653,5.430
26.6000000000001,0.645,5.426
26.7000000000001,0.638,5.421
26.8000000000001,0.630,5.416
26.9000000000001,0.622,5.411
27.0000000000001,0.614,5.406
27.1000000000001,0.606,5.401
27.2000000000001,0.598,5.396
27.3000000000001,0.590,5.391
27.4000000000001,0.582,5.386
27.5000000000001,0.574,5.381
27.6000000000001,0.566,5.376
27.7000000000001,0.558,5.371
27.8000000000001,0.549,5.366
27.9000000000001,0.541,5.360
28.0000000000001,0.533,5.355
28.1000000000001,0.524,5.350
28.2000000000001,0.516,5.345
28.3000000000001,0.507,5.339
28.4000000000001,0.498,5.334
28.5000000000001,0.490,5.328
28.6000000000001,0.481,5.323
28.7000000000001,0.472,5.317
28.8000000000001,0.463,5.312
28.9000000000001,0.454,5.306
29.0000000000001,0.445,5.301
29.1000000000001,0.436,5.295
29.2000000000001,0.427,5.289
29.3000000000001,0.418,5.284
29.4000000000001,0.409,5.278
29.5000000000001,0.400,5.272
29.6000000000002,0.391,5.266
29.7000000000002,0.382,5.261
29.8000000000002,0.372,5.255
29.9000000000002,0.363,5.249
30.0000000000002,0.354,5.243
30.1000000000002,0.344,5.237
30.2000000000002,0.335,5.231
30.3000000000002,0.326,5.225
30.4000000000002,0.316,5.219
30.5000000000002,0.307,5.213
30.6000000000002,0.297,5.207
30.7000000000002,0.287,5.201
30.8000000000002,0.278,5.195
30.9000000000002,0.268,5.189
31.0000000000002,0.259,5.183
31.1000000000002,0.249,5.177
31.2000000000002,0.239,5.171
31.3000000000002,0.230,5.165
31.4000000000002,0.220,5.158
31.5000000000002,0.210,5.152
31.6000000000002,0.200,5.146
31.7000000000002,0.190,5.140
31.8000000000002,0.181,5.134
31.9000000000002,0.171,5.127
32.0000000000002,0.161,5.121
32.1000000000002,0.151,5.115
32.2000000000002,0.141,5.109
32.3000000000002,0.131,5.102
32.4000000000002,0.121,5.096
32.5000000000002,0.111,5.090
32.6000000000002,0.101,5.083
32.7000000000002,0.091,5.077
32.8000000000002,0.082,5.071
32.9000000000002,0.072,5.064
33.0000000000002,0.062,5.058
33.1000000000002,0.052,5.052
33.2000000000002,0.042,5.045
33.3000000000002,0.032,5.039
33.4000000000002,0.022,5.033
33.5000000000002,0.012,5.026
33.6000000000002,0.002,5.020
33.7000000000002,-0.008,5.014
33.8000000000002,-0.018,5.007
33.9000000000002,-0.028,5.001
34.0000000000002,-0.038,4.994
34.1000000000002,-0.048,4.988
34.2000000000002,-0.058,4.982
34.3000000000002,-0.068,4.975
34.4000000000002,-0.078,4.969
34.5000000000002,-0.088,4.963
34.6000000000002,-0.098,4.956
34.7000000000002,-0.108,4.950
34.8000000000002,-0.118,4.944
34.9000000000002,-0.128,4.937
35.0000000000002,-0.138,4.931
35.1000000000002,-0.148,4.925
35.2000000000002,-0.158,4.918
35.3000000000002,-0.168,4.912
35.4000000000002,-0.177,4.906
35.5000000000002,-0.187,4.899
35.6000000000002,-0.197,4.893
35.7000000000002,-0.207,4.887
35.8000000000002,-0.217,4.881
35.9000000000002,-0.226,4.874
36.0000000000002,-0.236,4.868
36.1000000000002,-0.246,4.862
36.2000000000002,-0.256,4.856
36.3000000000002,-0.265,4.849
36.4000000000002,-0.275,4.843
36.5000000000002,-0.284,4.837
36.6000000000003,-0.294,4.831
36.7000000000003,-0.304,4.825
36.8000000000003,-0.313,4.819
36.9000000000003,-0.323,4.813
37.0000000000003,-0.332,4.806
37.1000000000003,-0.341,4.800
37.2000000000003,-0.351,4.794
37.3000000000003,-0.360,4.788
37.4000000000003,-0.369,4.782
37.5000000000003,-0.379,4.776
37.6000000000003,-0.388,4.770
37.7000000000003,-0.397,4.764
37.8000000000003,-0.406,4.759
37.9000000000003,-0.415,4.753
38.0000000000003,-0.424,4.747
38.1000000000003,-0.434,4.741
38.2000000000003,-0.443,4.735
38.3000000000003,-0.451,4.729
38.4000000000003,-0.460,4.724
38.5000000000003,-0.469,4.718
38.6000000000003,-0.478,4.712
38.7000000000003,-0.487,4.707
38.8000000000003,-0.495,4.701
38.9000000000003,-0.504,4.695
39.0000000000003,-0.513,4.690
39.1000000000003,-0.521,4.684
39.2000000000003,-0.530,4.679
39.3000000000003,-0.538,4.673
39.4000000000003,-0.547,4.668
39.5000000000003,-0.555,4.662
39.6000000000003,-0.563,4.657
39.7000000000003,-0.572,4.652
39.8000000000003,-0.580,4.646
39.9000000000003,-0.588,4.641
40.0000000000003,-0.596,4.636
40.1000000000003,-0.604,4.630
40.2000000000003,-0.612,4.625
40.3000000000003,-0.620,4.620
40.4000000000003,-0.628,4.615
40.5000000000003,-0.635,4.610
40.6000000000003,-0.643,4.605
40.7000000000003,-0.651,4.600
40.8000000000003,-0.658,4.595
40.9000000000003,-0.666,4.590
41.0000000000003,-0.673,4.585
41.1000000000003,-0.680,4.581
41.2000000000003,-0.688,4.576
41.3000000000003,-0.695,4.571
41.4000000000003,-0.702,4.566
41.5000000000003,-0.709,4.562
41.6000000000003,-0.716,4.557
41.7000000000003,-0.723,4.552
41.8000000000003,-0.730,4.548
41.9000000000003,-0.737,4.544
42.0000000000003,-0.744,4.539
42.1000000000003,-0.750,4.535
42.2000000000003,-0.757,4.530
42.3000000000003,-0.763,4.526
42.4000000000003,-0.770,4.522
42.5000000000003,-0.776,4.518
42.6000000000003,-0.782,4.514
42.7000000000003,-0.789,4.509
42.8000000000003,-0.795,4.505
42.9000000000003,-0.801,4.501
43.0000000000003,-0.807,4.497
43.1000000000003,-0.812,4.494
43.2000000000003,-0.818,4.490
43.3000000000003,-0.824,4.486
43.4000000000003,-0.830,4.482
43.5000000000003,-0.835,4.479
43.6000000000003,-0.841,4.475
43.7000000000004,-0.846,4.471
43.8000000000004,-0.851,4.468
43.9000000000004,-0.856,4.464
44.0000000000004,-0.862,4.461
44.1000000000004,-0.867,4.458
44.2000000000004,-0.872,4.454
44.3000000000004,-0.876,4.451
44.4000000000004,-0.881,4.448
44.5000000000004,-0.886,4.445
44.6000000000004,-0.890,4.441
44.7000000000004,-0.895,4.438
44.8000000000004,-0.899,4.435
44.9000000000004,-0.904,4.433
45.0000000000004,-0.908,4.430
45.1000000000004,-0.912,4.427
45.2000000000004,-0.916,4.424
45.3000000000004,-0.920,4.421
45.4000000000004,-0.924,4.419
45.5000000000004,-0.928,4.416
45.6000000000004,-0.931,4.414
45.7000000000004,-0.935,4.411
45.8000000000004,-0.939,4.409
45.9000000000004,-0.942,4.406
46.0000000000004,-0.945,4.404
46.1000000000004,-0.948,4.402
46.2000000000004,-0.952,4.400
46.3000000000004,-0.955,4.398
46.4000000000004,-0.958,4.396
46.5000000000004,-0.960,4.394
46.6000000000004,-0.963,4.392
46.7000000000004,-0.966,4.390
46.8000000000004,-0.968,4.388
46.9000000000004,-0.971,4.386
47.0000000000004,-0.973,4.385
47.1000000000004,-0.975,4.383
47.2000000000004,-0.978,4.381
47.3000000000004,-0.980,4.380
47.4000000000004,-0.982,4.378
47.5000000000004,-0.983,4.377
47.6000000000004,-0.985,4.376
47.7000000000004,-0.987,4.375
47.8000000000004,-0.988,4.373
47.9000000000004,-0.990,4.372
48.0000000000004,-0.991,4.371
48.1000000000004,-0.993,4.370
48.2000000000004,-0.994,4.369
48.3000000000004,-0.995,4.368
48.4000000000004,-0.996,4.368
48.5000000000004,-0.997,4.367
48.6000000000004,-0.997,4.366
48.7000000000004,-0.998,4.366
48.8000000000004,-0.999,4.365
48.9000000000004,-0.999,4.364
49.0000000000004,-0.999,4.364
49.1000000000004,-1.000,4.364
49.2000000000004,-1.000,4.363
49.3000000000004,-1.000,4.363
49.4000000000004,-1.000,4.363
49.5000000000004,-1.000,4.363
49.6000000000004,-1.000,4.363
49.7000000000004,-0.999,4.363
49.8000000000004,-0.999,4.363
49.9000000000004,-0.998,4.363
50.0000000000004,-0.998,4.363
50.1000000000004,-0.997,4.364
50.2000000000004,-0.996,4.364
50.3000000000004,-0.995,4.364
50.4000000000004,-0.994,4.365
50.5000000000004,-0.993,4.365
50.6000000000004,-0.992,4.366
50.7000000000005,-0.991,4.367
50.8000000000005,-0.989,4.367
50.9000000000005,-0.988,4.368
51.0000000000005,-0.986,4.369
51.1000000000005,-0.984,4.370
51.2000000000005,-0.982,4.371
51.3000000000005,-0.981,4.372
51.4000000000005,-0.979,4.373
51.5000000000005,-0.976,4.374
51.6000000000005,-0.974,4.375
51.7000000000005,-0.972,4.377
51.8000000000005,-0.970,4.378
51.9000000000005,-0.967,4.379
52.0000000000005,-0.964,4.381
52.1000000000005,-0.962,4.382
52.2000000000005,-0.959,4.384
52.3000000000005,-0.956,4.386
52.4000000000005,-0.953,4.387
52.5000000000005,-0.950,4.389
52.6000000000005,-0.947,4.391
52.7000000000005,-0.944,4.393
52.8000000000005,-0.940,4.395
52.9000000000005,-0.937,4.397
53.0000000000005,-0.933,4.399
53.1000000000005,-0.930,4.401
53.2000000000005,-0.926,4.403
53.3000000000005,-0.922,4.405
53.4000000000005,-0.918,4.408
53.5000000000005,-0.914,4.410
53.6000000000005,-0.910,4.413
53.7000000000005,-0.906,4.415
53.8000000000005,-0.901,4.418
53.9000000000005,-0.897,4.420
54.0000000000005,-0.893,4.423
54.1000000000005,-0.888,4.426
54.2000000000005,-0.883,4.428
54.3000000000005,-0.879,4.431
54.4000000000005,-0.874,4.434
54.5000000000005,-0.869,4.437
54.6000000000005,-0.864,4.440
54.7000000000005,-0.859,4.443
54.8000000000005,-0.854,4.446
54.9000000000005,-0.849,4.450
55.0000000000005,-0.843,4.453
55.1000000000005,-0.838,4.456
55.2000000000005,-0.832,4.459
55.3000000000005,-0.827,4.463
55.4000000000005,-0.821,4.466
55.5000000000005,-0.815,4.470
55.6000000000005,-0.809,4.473
55.7000000000005,-0.804,4.477
55.8000000000005,-0.798,4.481
55.9000000000005,-0.791,4.484
56.0000000000005,-0.785,4.488
56.1000000000005,-0.779,4.492
56.2000000000005,-0.773,4.496
56.3000000000005,-0.766,4.500
56.4000000000005,-0.760,4.504
56.5000000000005,-0.753,4.508
56.6000000000005,-0.747,4.512
56.7000000000005,-0.740,4.516
56.8000000000005,-0.733,4.520
56.9000000000005,-0.726,4.524
57.0000000000005,-0.720,4.529
57.1000000000005,-0.713,4.533
57.2000000000005,-0.706,4.537
57.3000000000005,-0.698,4.542
57.4000000000005,-0.691,4.546
57.5000000000005,-0.684,4.551
57.6000000000005,-0.677,4.555
57.7000000000005,-0.669,4.560
57.8000000000006,-0.662,4.564
57.9000000000006,-0.654,4.569
58.0000000000006,-0.647,4.574
58.1000000000006,-0.639,4.578
58.2000000000006,-0.631,4.583
58.3000000000006,-0.623,4.588
58.4000000000006,-0.616,4.593
58.5000000000006,-0.608,4.598
58.6000000000006,-0.600,4.603
58.7000000000006,-0.592,4.608
58.8000000000006,-0.584,4.613
58.9000000000006,-0.575,4.618
59.0000000000006,-0.567,4.623
59.1000000000006,-0.559,4.628
59.2000000000006,-0.551,4.633
59.3000000000006,-0.542,4.639
59.4000000000006,-0.534,4.644
59.5000000000006,-0.525,4.649
59.6000000000006,-0.517,4.655
59.7000000000006,-0.508,4.660
59.8000000000006,-0.500,4.665
59.9000000000006,-0.491,4.671
60.0000000000006,-0.482,4.676
60.1000000000006,-0.473,4.682
60.2000000000006,-0.465,4.687
60.3000000000006,-0.456,4.693
60.4000000000006,-0.447,4.698
60.5000000000006,-0.438,4.704
60.6000000000006,-0.429,4.710
60.7000000000006,-0.420,4.715
60.8000000000006,-0.411,4.721
60.9000000000006,-0.402,4.727
61.0000000000006,-0.392,4.733
61.1000000000006,-0.383,4.738
61.2000000000006,-0.374,4.744
61.3000000000006,-0.365,4.750
61.4000000000006,-0.355,4.756
61.5000000000006,-0.346,4.762
61.6000000000006,-0.336,4.768
61.7000000000006,-0.327,4.774
61.8000000000006,-0.318,4.780
61.9000000000006,-0.308,4.786
62.0000000000006,-0.299,4.792
62.1000000000006,-0.289,4.798
62.2000000000006,-0.279,4.804
62.3000000000006,-0.270,4.810
62.4000000000006,-0.260,4.816
62.5000000000006,-0.250,4.822
62.6000000000006,-0.241,4.828
62.7000000000006,-0.231,4.834
62.8000000000006,-0.221,4.841
62.9000000000006,-0.212,4.847
63.0000000000006,-0.202,4.853
63.1000000000006,-0.192,4.859
63.2000000000006,-0.182,4.865
63.3000000000006,-0.172,4.872
63.4000000000006,-0.162,4.878
63.5000000000006,-0.153,4.884
63.6000000000006,-0.143,4.890
63.7000000000006,-0.133,4.897
63.8000000000006,-0.123,4.903
63.9000000000006,-0.113,4.909
64.0000000000006,-0.103,4.916
64.1000000000006,-0.093,4.922
64.2000000000006,-0.083,4.928
64.3000000000006,-0.073,4.935
64.4000000000006,-0.063,4.941
64.5000000000006,-0.053,4.947
64.6000000000006,-0.043,4.954
64.7000000000006,-0.033,4.960
64.8000000000006,-0.023,4.966
64.9000000000006,-0.013,4.973
65.0000000000006,-0.003,4.979
65.1000000000006,0.007,4.985
65.2000000000006,0.017,4.992
65.3000000000006,0.027,4.998
65.4000000000006,0.037,5.004
65.5000000000006,0.047,5.011
65.6000000000005,0.057,5.017
65.7000000000005,0.067,5.024
65.8000000000005,0.077,5.030
65.9000000000005,0.087,5.036
66.0000000000005,0.097,5.043
66.1000000000005,0.107,5.049
